Sentence,label
めちゃくちゃ暇なのに、やらなきゃいけないことはやりたくないの何なの？暇すぎて発狂しそうなのに発狂する方を選ぶのはなんで？狂うほど忙しく暇してるの？馬鹿なの？,1
あ、金木犀の匂いだ。 と思って電話しようとして、そうだった匂いは伝わんないんだったと悲しくなったところです,2
とりあえず寒い,2
一緒に湯冷めして同時に風邪ひいてくださいっていうプロポーズどうかな？,3
そういえばふざけるなっていう意味で「ふざけろっ」っていうのマジ好き,0
酒飲むと ポテチ欲しいの なんでだろ,3
細美さん…！細美さーーーーん！！ あなたの歌が聞きたいです！愛する人の旦那さんになった、父親になった、おじいちゃんになったあなたの歌が楽しみだよ！,3
トバさんの言いたいことわかるよ。全然わからないけど。,0
みんな「エモい」を湯水のごとく使いすぎだからそろそろ節エモした方がいいと思う,3
引っ越ししたい,3
エアコン掃除してたらファンを繋ぐ部品を折ってしまったので早急にアロンアルファほしい,2
自己肯定感激低いので、毎日1日の終わりに自分で自分をヨイショすることにしましたが、そんなこと今までやったことがないので、加減間違えて調子に乗り出したら超叱ってください,3
消えそうなベテルギウス、一方オリオン座の側では星が生まれている もうすぐ消えてしまうかもしれないベテルギウス でも宇宙のもうすぐは、明日かもしれないし、100年後かもしれないんだって,3
傷つけてやろうとかマウント取ってやろうとか、他人の心を乱して楽しもうとする種類の人間が何かしら悪意を持って掛ける言葉、その意図に全く気付かずに無反応でスルーしてしまう癖があるんだけど、もしやこれ特技なのでは,3
側から見てたらだいぶひどい事言われてるってことがあるらしい。敢えてではなくマジで「へえ、そうなんだ」で流してて、1ミリも感情が動かないから何言われたかも覚えてない,0
怒ると疲れちゃう お腹も減るし,0
3年降りに眼鏡を新調 やっぱりレンズ大きい方が楽,0
新年早々39度超えの熱でしんどくて初詣も厄払いも行けてないし未だに完治していない,2
わたし霊感ないけど不思議系の夢はちょいちょい見るから無くはないので全然縁もゆかりもない場所だけど一応候補に入れといてみよ マジでそこに決まったらそれはそれでおもしろいし,3
いちごサンドが食べたい,3
わたしは地図が読めないし、一度曲がると方向を見失うし、勘で行くと100%逆だし、だからといって裏をかいても結局逆だし、そんな訳でいつまで経ってもどこにも辿り着けない人生です,2
今日は大寒 今日産まれたたまごを食べると金運が上がる日 というのをさっき知りました ちょっと遅かったな,2
「さて今日厄払い行くか」と家を出た瞬間雨が降り出す 他に誰もいなくて貸し切り状態で厄払いしてもらうという贅沢 おみくじ中吉 友人と待ち合わせて焼肉からのカラオケ,0
大抵の不調は再起動したら治るから私も一旦寝るわな、おやすみやで,3
昨夜はだいぶパンチのある悪夢を見てめちゃくちゃ魘されて、魘されながら「うわ?わたし超魘されているやんけ?」って思っていた記憶はあるのに夢の内容を覚えていないのはどういう仕組み？どうせまた見るだろうから今度は起きた瞬間メモしたろ,0
痛すぎると笑っちゃうよねわかる,2
仕事は優先順位を付けて時間内に終わるように適度に手抜きして、無駄を省いて効率重視でこなしている。全ては定時に帰りたいから。なのに、そうやって如何に残業をせずに帰るかを追求し実行した結果、「アイツ暇だから定時に帰れるんじゃね？」と思われて他人の仕事が超まわってくるの意味わかんね,1
2月から毎日トマトジュースを飲んでいます,3
わりと人に恵まれているが、人を見る目は無い。マジで無い。自分から手を伸ばした出会いはことごとく破綻してきた。大人しく落ちてくるエサを待ちます。これは甘えでも諦めでもなく、平穏に過ごすための最善策です。悟りです。シュークリーム食べたい,3
エアコン効かないと思ったら窓開いてたわ,2
職場に東京ばな奈忘れた,2
心が凪いでいると創作意欲も凪いでしまう どっち取るかは人生のテーマだな と、どんな時も食欲だけはあるのでシュークリームを食べながら思っています,3
食器洗い洗剤、無着色無香料がなぜ無い？グレープフルーツもレモンもフローラルも香らんでええんじゃ。お湯で洗おうもんならあったかい湯気となったにおいを吸い込んでしまってめちゃくちゃ気持ち悪くなるし手ににおいが残る。現状キュキュットCLEAR泡スプレー無香性しか無いけどコスパがな…,2
相変わらず貴方たちは…力抜けたわ,2
久しぶりに母に会ったから、「ガラケーなんてやめてスマホにしない？今日なら今からイケるよ？」と誘ったら「ヤダ」って食い気味にフラれた,2
嘘だろ…？蚊がいるんだけどこの部屋……,2
帰ったら嵐さん公式YouTubeでSugarをとりあえず3回見る,3
左目が尋常じゃなく充血している(定期),2
手フェチなのであらゆる手洗い動画を不純な気持ちで見ていますごめんなさいありがとうもっとください,0
